district,rent,bedrooms,living-dining,bathrooms,loft,sqmeters,entire_building,building_type,use_type_en,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven,total_amens
Xuhui,14500,1,2,2,0,120,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,14500,1,3,1,0,55,0,attached lane house,residential,1,1,1,0,1,0,1,1,6
Xuhui,14500,1,2,1,0,80,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,14500,2,2,1,0,90,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,14800,2,1,1,0,90,0,public housing,residential,1,1,1,0,0,0,1,1,5
Xuhui,14800,2,1,1,0,110,0,detached lane house,multi-use,1,1,1,1,1,0,1,0,6
Xuhui,14800,2,2,1,0,80,0,public housing,residential,1,0,1,1,1,0,0,1,5
Xuhui,14800,2,2,2,0,160,0,detached lane house,multi-use,1,0,0,0,0,1,0,0,2
Xuhui,14800,2,2,1,0,55,0,public housing,residential,1,1,1,0,1,0,1,1,6
Xuhui,14800,2,2,1,0,100,0,public housing,residential,0,1,0,0,0,1,0,0,2
Xuhui,14800,3,1,2,0,120,0,detached lane house,residential,1,1,1,0,1,1,0,0,5
Xuhui,14800,2,2,2,0,90,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,14900,2,2,1,0,98,1,detached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,15000,1,1,1,0,80,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,15000,2,2,1,0,85,0,detached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,15000,1,2,1,0,75,0,public housing,residential,1,0,0,0,1,1,1,1,5
Xuhui,15000,1,2,1,0,70,0,detached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,15000,1,2,1,0,70,0,detached lane house,residential,1,0,0,0,1,1,0,0,3
Xuhui,15000,1,1,1,0,75,0,detached lane house,multi-use,1,1,0,0,1,0,1,1,5
Xuhui,15000,2,2,2,0,100,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,15000,1,1,1,0,70,0,attached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,15000,2,1,1,0,60,0,attached lane house,residential,0,1,0,0,0,0,1,0,2
Xuhui,15000,2,2,1,0,70,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,15000,2,2,2,1,80,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,15000,1,2,1,1,70,0,attached lane house,multi-use,1,1,0,0,0,0,1,0,3
Xuhui,15000,1,1,1,0,42,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,15000,2,1,1,0,85,0,detached lane house,residential,0,0,0,0,0,1,0,0,1
Xuhui,15000,2,2,1,0,8,0,public housing,residential,0,0,0,0,0,0,0,0,0
Xuhui,15000,1,2,1,0,70,0,detached lane house,residential,1,1,0,1,0,0,0,0,3
Xuhui,15000,1,2,1,0,75,0,detached lane house,residential,0,1,1,1,1,1,0,0,5
Xuhui,15000,1,1,1,0,50,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,15000,2,2,2,0,70,0,attached lane house,residential,1,0,0,0,1,0,0,0,2
Xuhui,15000,2,2,2,0,80,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,15000,2,2,1,0,70,0,public housing,residential,1,1,0,0,0,0,1,0,3
Xuhui,15000,1,1,1,0,60,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,15000,2,1,1,0,82,0,public housing,residential,1,1,0,1,1,0,1,0,5
Xuhui,15000,2,2,2,0,70,0,detached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,15000,2,2,1,0,70,0,public housing,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,15000,1,1,1,0,60,0,detached lane house,residential,1,1,0,1,1,0,1,0,5
Xuhui,15000,2,1,1,0,100,0,detached lane house,multi-use,1,1,0,1,0,1,0,0,4
Xuhui,15000,2,2,1,0,68,0,public housing,residential,1,0,0,0,1,1,1,0,4
Xuhui,15000,1,2,1,0,60,1,detached lane house,multi-use,1,1,1,1,1,0,1,0,6
Xuhui,15000,1,2,1,0,80,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,15000,1,1,1,0,60,0,attached lane house,residential,1,1,0,1,1,0,0,1,5
Xuhui,15000,2,1,2,0,70,0,detached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,15500,2,2,1,0,95,0,public housing,residential,1,1,0,1,1,0,0,0,4
Xuhui,15500,2,1,1,0,70,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,15500,1,1,1,0,65,1,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,15500,1,1,1,1,80,0,attached lane house,residential,1,1,0,0,1,0,1,0,4
Xuhui,15500,2,2,1,0,85,0,detached lane house,multi-use,1,1,1,0,1,0,1,1,6
Xuhui,15500,2,1,1,1,80,0,attached lane house,residential,1,1,0,0,1,0,1,0,4
Xuhui,15500,2,2,2,0,100,0,public housing,multi-use,1,1,0,1,1,1,1,0,6
Xuhui,15500,2,1,2,0,120,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,15500,1,2,1,0,75,0,detached lane house,multi-use,0,1,1,1,1,0,0,0,4
Xuhui,15500,1,2,1,0,60,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,15800,2,2,1,0,68,0,public housing,multi-use,1,1,1,0,1,1,0,0,5
Xuhui,15800,2,2,2,1,110,0,attached lane house,residential,0,0,0,0,1,0,0,1,2
Xuhui,15800,2,2,0,1,80,0,attached lane house,multi-use,1,1,0,1,1,0,0,1,5
Xuhui,15800,2,2,2,0,90,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,15999,2,2,1,0,87,0,attached lane house,residential,1,1,1,1,0,1,0,0,5
Xuhui,15999,1,1,1,0,60,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,15999,1,1,1,0,75,0,detached lane house,residential,0,1,1,1,1,0,0,0,4
Xuhui,16000,2,1,2,0,98,0,detached lane house,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,16000,1,1,1,0,60,0,public housing,residential,1,1,0,0,0,0,1,0,3
Xuhui,16000,2,1,1,0,36,1,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,16000,1,2,1,0,80,0,public housing,residential,1,1,1,0,1,0,1,0,5
Xuhui,16000,2,2,2,0,101,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,16000,2,2,1,1,80,0,attached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,16000,2,2,1,0,80,0,attached lane house,multi-use,1,1,1,1,1,0,0,1,6
Xuhui,16000,1,2,1,0,90,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,16000,1,2,1,0,70,0,public housing,residential,1,1,1,0,0,1,1,0,5
Xuhui,16000,2,2,1,0,90,0,attached lane house,residential,0,1,0,1,0,0,0,0,2
Xuhui,16000,1,2,1,0,80,0,public housing,residential,1,1,1,0,1,1,1,1,7
Xuhui,16000,2,1,1,0,100,0,public housing,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,16000,2,2,2,0,70,0,attached lane house,residential,1,1,1,0,0,0,0,0,3
Xuhui,16000,2,2,1,0,70,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,16000,1,2,1,0,70,0,public housing,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,16000,2,2,1,0,90,0,public housing,residential,1,1,1,0,1,1,0,1,6
Xuhui,16000,1,1,1,0,80,1,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,16000,1,1,1,0,90,0,attached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,16000,1,2,1,0,71,0,detached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,16000,2,2,2,1,80,0,attached lane house,multi-use,1,1,0,0,0,0,1,0,3
Xuhui,16000,4,0,2,0,100,1,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,16500,1,1,1,0,56,0,detached lane house,multi-use,1,1,0,0,0,0,1,0,3
Xuhui,16500,1,1,1,0,80,0,detached lane house,multi-use,0,1,0,0,1,1,0,0,3
Xuhui,16500,1,2,1,0,80,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,16500,2,2,2,0,90,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,16500,2,1,1,0,80,0,public housing,residential,1,1,1,1,1,0,0,0,5
Xuhui,16500,2,2,2,0,90,0,public housing,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,16500,3,2,2,0,120,0,detached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,16800,1,1,1,0,50,0,attached lane house,multi-use,1,0,0,0,0,1,0,0,2
Xuhui,16800,2,2,1,0,90,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,16800,1,2,1,0,110,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,16800,2,1,1,0,80,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,16800,2,1,1,0,75,0,public housing,multi-use,1,0,1,0,0,0,1,1,4
Xuhui,17000,1,2,1,0,60,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,17000,2,1,1,0,95,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,17000,1,2,1,0,80,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,17000,2,1,1,0,100,0,public housing,residential,1,1,0,1,0,0,1,1,5
Xuhui,17000,2,1,1,0,90,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,17000,1,1,1,0,70,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,17000,2,1,2,0,90,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Xuhui,17500,3,2,2,0,150,0,attached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,17500,2,1,2,0,90,0,public housing,multi-use,1,1,1,0,1,0,0,1,5
Xuhui,17500,3,2,2,0,100,0,attached lane house,residential,0,1,1,0,1,0,0,0,3
Xuhui,17800,2,2,1,0,110,0,detached lane house,residential,1,1,1,0,1,1,0,0,5
Xuhui,17900,2,2,2,1,90,0,attached lane house,multi-use,1,1,1,1,0,1,0,0,5
Xuhui,18000,2,2,1,0,90,0,public housing,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,18000,2,2,1,0,90,0,public housing,residential,0,0,0,0,0,1,0,0,1
Xuhui,18000,2,2,1,0,80,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,18000,2,2,2,0,120,0,public housing,residential,1,1,1,0,0,0,1,0,4
Xuhui,18000,2,2,1,0,125,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,18000,3,2,1,0,150,0,villa,residential,0,0,0,0,1,0,0,0,1
Xuhui,18000,1,1,1,0,70,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,18000,2,2,1,0,90,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,18000,1,1,1,0,70,0,detached lane house,multi-use,0,0,0,0,0,0,0,0,0
Xuhui,18000,2,2,1,0,90,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,18000,2,2,1,0,110,0,attached lane house,residential,0,1,0,0,0,1,0,0,2
Xuhui,18000,1,1,1,0,70,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,18000,1,1,1,1,70,0,detached lane house,multi-use,0,1,0,0,1,0,1,0,3
Xuhui,18000,2,1,1,0,80,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,18000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,18000,1,2,1,0,110,0,public housing,residential,1,1,1,0,0,0,1,0,4
Xuhui,18000,2,1,1,0,63,0,public housing,residential,1,1,0,0,1,0,1,1,5
Xuhui,18000,2,2,1,0,80,0,attached lane house,residential,0,1,0,0,1,1,0,0,3
Xuhui,18000,3,1,1,0,100,0,detached lane house,residential,0,1,1,1,1,1,0,0,5
Xuhui,18000,2,1,1,1,100,0,attached lane house,residential,1,0,0,0,1,1,0,0,3
Xuhui,18000,2,2,2,0,115,0,detached lane house,residential,1,1,0,0,0,1,1,0,4
Xuhui,18000,1,2,2,0,80,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,18000,1,1,1,0,55,0,public housing,residential,1,1,1,0,1,0,1,0,5
Xuhui,18000,2,1,1,0,80,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,18000,1,1,1,0,50,0,detached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,18000,2,2,2,0,90,0,public housing,residential,1,1,1,1,0,0,0,1,5
Xuhui,18000,2,2,2,0,115,0,detached lane house,residential,0,0,0,0,0,1,1,0,2
Xuhui,18000,2,2,1,0,100,0,detached lane house,multi-use,0,1,0,0,0,0,0,0,1
Xuhui,18000,2,2,2,0,100,0,public housing,multi-use,1,1,0,0,0,0,1,0,3
Xuhui,18000,1,1,1,1,68,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,18000,2,2,2,0,110,0,public housing,residential,1,1,1,0,1,1,0,1,6
Xuhui,18000,1,1,1,1,60,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,18500,3,2,2,0,135,0,detached lane house,multi-use,1,0,0,0,0,0,0,0,1
Xuhui,18500,2,2,1,0,100,0,attached lane house,residential,1,1,1,0,1,0,1,1,6
Xuhui,18700,2,2,1,0,90,0,public housing,residential,1,1,1,0,1,0,1,0,5
Xuhui,18800,2,2,2,0,90,0,detached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,18800,2,2,2,0,100,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,18800,2,2,2,0,150,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,18800,2,2,1,0,110,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,18800,3,2,2,0,135,0,detached lane house,multi-use,0,0,0,0,1,1,0,1,3
Xuhui,19000,1,1,2,1,70,0,attached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,19000,2,2,1,0,100,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,19000,3,2,3,0,180,0,detached lane house,multi-use,1,1,0,0,1,1,0,0,4
Xuhui,19000,2,2,2,0,70,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,19000,2,2,2,0,120,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,19000,4,2,2,0,200,0,attached lane house,multi-use,1,1,1,0,0,0,0,0,3
Xuhui,19000,2,2,2,0,73,0,attached lane house,residential,0,1,1,0,0,0,0,0,2
Xuhui,19000,2,2,1,0,110,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,19000,2,2,1,0,110,0,detached lane house,residential,1,1,0,0,0,0,1,0,3
Xuhui,19500,3,2,2,0,135,0,attached lane house,residential,1,1,0,0,0,0,0,0,2
Xuhui,19500,2,2,2,0,90,0,attached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,19500,2,2,2,0,135,0,attached lane house,multi-use,1,1,0,1,0,0,0,0,3
Xuhui,19500,2,2,1,0,80,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,19800,2,2,1,0,100,0,detached lane house,residential,1,1,0,0,1,1,1,0,5
Xuhui,19900,2,2,1,0,100,0,attached lane house,residential,1,0,0,0,1,0,1,0,3
Xuhui,20000,2,2,2,0,120,0,attached lane house,multi-use,0,0,0,0,1,1,0,0,2
Xuhui,20000,2,1,2,0,100,0,attached lane house,multi-use,1,1,0,0,1,1,0,0,4
Xuhui,20000,3,2,2,0,150,0,detached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,20000,2,2,1,0,110,0,public housing,residential,1,1,0,0,0,1,1,0,4
Xuhui,20000,1,1,1,0,90,0,detached lane house,residential,1,1,1,0,1,0,0,0,4
Xuhui,20000,2,2,1,0,70,0,attached lane house,residential,1,1,1,1,0,0,0,0,4
Xuhui,20000,1,2,2,1,90,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,20000,2,2,2,0,120,0,detached lane house,residential,1,0,0,0,0,1,1,0,3
Xuhui,20000,2,2,1,0,110,0,attached lane house,residential,1,1,1,0,0,0,1,0,4
Xuhui,20000,2,2,1,1,100,1,detached lane house,multi-use,1,1,1,1,1,0,1,0,6
Xuhui,20000,3,2,1,0,140,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,20000,2,2,2,1,90,0,attached lane house,multi-use,1,1,0,1,1,0,1,0,5
Xuhui,20000,2,2,1,0,120,0,public housing,residential,1,1,0,0,0,0,0,0,2
Xuhui,20000,2,1,1,0,90,0,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,20000,3,2,2,0,85,0,attached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,20000,2,2,1,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,20000,2,2,1,0,80,0,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,21000,5,2,2,0,120,0,attached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,21000,1,1,1,0,90,0,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,21000,2,1,1,0,100,0,public housing,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,21000,2,2,2,0,110,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,21000,2,1,1,0,70,1,attached lane house,residential,0,1,0,0,1,0,0,0,2
Xuhui,21800,2,2,1,0,100,0,detached lane house,residential,1,1,1,0,1,0,0,1,5
Xuhui,21800,2,2,2,0,90,0,detached lane house,residential,1,1,1,0,0,0,0,0,3
Xuhui,21800,2,2,2,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,22000,2,1,1,0,150,1,attached lane house,multi-use,0,1,0,0,0,0,1,0,2
Xuhui,22000,2,2,2,0,120,0,attached lane house,residential,1,1,0,1,0,1,0,0,4
Xuhui,22000,3,2,1,0,100,0,public housing,residential,0,0,0,0,1,0,0,0,1
Xuhui,22000,2,2,2,0,90,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Xuhui,22000,3,2,2,0,100,0,attached lane house,multi-use,1,0,0,0,1,1,0,0,3
Xuhui,22000,2,2,2,1,100,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Xuhui,22000,2,2,2,0,130,0,public housing,residential,1,0,0,0,1,1,1,0,4
Xuhui,22000,2,2,2,1,100,0,detached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,22000,2,2,2,1,100,0,public housing,residential,1,1,0,0,0,0,1,0,3
Xuhui,22000,2,2,1,0,100,0,attached lane house,multi-use,0,1,1,0,0,0,0,0,2
Xuhui,22000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,0,1,0,0,2
Xuhui,22000,2,2,2,0,80,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,22000,2,2,2,0,120,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,22000,2,2,1,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Xuhui,22000,2,2,2,0,120,0,detached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,22000,3,2,3,0,150,0,attached lane house,residential,1,1,0,0,1,1,1,0,5
Xuhui,22000,2,2,1,0,130,0,attached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,22000,2,2,2,0,120,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,22500,3,2,1,0,120,0,public housing,residential,1,1,1,1,1,0,1,1,7
Xuhui,22600,1,1,1,0,100,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,22800,2,2,1,0,90,0,public housing,residential,1,1,0,0,1,0,1,0,4
Xuhui,23000,2,1,1,0,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,23000,2,2,1,0,80,0,public housing,residential,1,0,0,0,1,0,1,0,3
Xuhui,23000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,1,1,1,1,0,7
Xuhui,23000,2,2,2,0,130,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,23000,2,2,2,0,110,0,public housing,residential,1,1,0,0,1,1,1,0,5
Xuhui,23000,1,1,2,0,80,0,detached lane house,multi-use,0,1,0,0,1,0,0,0,2
Xuhui,23000,2,2,2,0,160,0,detached lane house,multi-use,0,0,0,0,1,1,0,0,2
Xuhui,23000,3,2,2,0,100,0,detached lane house,residential,1,1,0,1,0,0,1,0,4
Xuhui,23000,1,1,1,0,80,0,detached lane house,multi-use,1,1,1,0,1,0,1,0,5
Xuhui,23000,2,1,1,0,80,0,detached lane house,multi-use,1,1,0,1,0,0,1,0,4
Xuhui,23000,2,2,2,0,100,0,attached lane house,residential,1,1,0,0,0,1,0,1,4
Xuhui,23000,2,2,2,0,80,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,23000,3,2,2,0,105,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,23000,2,2,2,1,80,0,detached lane house,residential,1,0,0,0,1,1,1,0,4
Xuhui,23000,3,2,2,0,130,0,detached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,23000,2,1,1,0,80,0,attached lane house,multi-use,1,0,0,0,1,0,1,1,4
Xuhui,23000,2,2,3,0,150,0,villa,residential,0,1,0,0,1,0,1,0,3
Xuhui,23000,2,2,2,1,100,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,23000,2,1,2,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,1,0,4
Xuhui,23500,3,2,2,0,160,0,attached lane house,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,23500,2,2,2,0,110,0,villa,residential,1,1,1,0,1,1,0,0,5
Xuhui,23500,3,2,2,1,150,0,attached lane house,multi-use,1,1,1,1,1,1,0,0,6
Xuhui,23800,3,2,2,0,110,0,public housing,residential,0,0,0,0,1,1,0,0,2
Xuhui,23800,2,2,1,0,120,0,public housing,residential,1,1,1,0,1,1,1,1,7
Xuhui,24000,3,2,2,0,120,0,public housing,residential,1,0,0,0,1,1,1,0,4
Xuhui,24000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,24000,1,2,1,0,120,0,attached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,24000,2,2,2,0,150,0,public housing,residential,1,1,0,0,0,1,0,0,3
Xuhui,24000,3,2,2,0,130,0,public housing,multi-use,1,1,0,1,0,1,1,0,5
Xuhui,24000,2,2,2,0,100,0,public housing,multi-use,1,0,0,0,1,0,1,0,3
Xuhui,24500,2,2,2,0,110,0,detached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,24500,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,24900,1,1,1,0,70,1,attached lane house,residential,0,1,0,1,1,0,1,0,4
Xuhui,24999,3,2,2,0,150,0,public housing,residential,0,0,1,0,1,0,0,0,2
Xuhui,25000,2,2,1,0,100,0,detached lane house,multi-use,0,0,0,0,0,1,0,0,1
Xuhui,25000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,25000,2,1,2,0,70,0,detached lane house,multi-use,0,1,0,1,1,0,0,0,3
Xuhui,25000,3,2,2,0,150,0,public housing,residential,1,1,1,0,0,1,0,0,4
Xuhui,25000,3,2,2,0,120,0,villa,multi-use,1,1,1,1,0,0,1,1,6
Xuhui,25000,3,2,2,0,100,0,attached lane house,residential,0,0,0,0,1,1,0,0,2
Xuhui,25000,2,2,2,1,100,0,detached lane house,residential,1,0,0,0,1,1,1,1,5
Xuhui,25000,2,1,2,0,75,1,detached lane house,multi-use,0,0,0,0,1,0,0,0,1
Xuhui,25000,1,2,1,0,80,0,detached lane house,multi-use,1,1,0,1,1,0,0,0,4
Xuhui,25000,2,2,2,0,98,0,public housing,multi-use,0,1,1,0,1,0,0,0,3
Xuhui,25000,2,1,2,0,120,0,detached lane house,multi-use,1,1,1,1,1,0,0,0,5
Xuhui,25000,2,2,2,0,110,0,public housing,residential,1,1,1,0,1,1,0,0,5
Xuhui,25500,3,2,2,0,120,0,public housing,multi-use,1,1,0,0,0,1,1,0,4
Xuhui,25800,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,26000,3,2,3,0,180,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,26000,3,2,2,0,110,0,public housing,residential,1,1,0,0,0,1,1,0,4
Xuhui,26000,1,1,1,0,140,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,26000,3,2,2,0,110,0,public housing,residential,1,1,0,1,0,0,1,0,4
Xuhui,26000,2,2,2,0,60,0,attached lane house,multi-use,1,0,0,0,1,0,0,0,2
Xuhui,26000,3,2,3,0,130,0,public housing,residential,1,1,1,0,1,0,0,0,4
Xuhui,26000,3,1,1,0,100,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
Xuhui,26000,3,2,2,0,140,0,attached lane house,residential,1,1,0,0,1,0,0,0,3
Xuhui,26000,2,2,2,0,130,0,attached lane house,multi-use,1,1,1,1,1,0,0,0,5
Xuhui,26000,2,2,2,0,140,0,detached lane house,residential,0,1,0,0,1,1,0,0,3
Xuhui,26500,3,2,2,0,130,0,detached lane house,residential,1,1,0,0,0,1,0,0,3
Xuhui,26500,3,1,2,0,120,1,attached lane house,multi-use,1,1,1,1,0,0,0,0,4
Xuhui,26800,3,2,2,0,120,0,detached lane house,residential,1,1,1,1,1,1,1,1,8
Xuhui,26800,3,2,1,1,90,0,detached lane house,multi-use,1,1,0,0,0,0,0,0,2
Xuhui,27000,3,2,1,0,150,0,detached lane house,residential,1,1,0,0,1,1,0,0,4
Xuhui,27000,3,2,2,0,150,0,public housing,residential,1,1,0,0,1,0,0,0,3
Xuhui,27000,5,2,3,0,200,1,attached lane house,multi-use,0,1,1,0,1,1,0,0,4
Xuhui,27000,2,2,2,0,80,0,detached lane house,multi-use,1,0,0,0,0,0,1,0,2
Xuhui,27000,3,2,2,0,100,1,attached lane house,residential,0,1,0,0,0,0,0,0,1
Xuhui,28000,3,2,2,0,190,0,attached lane house,residential,1,1,1,1,1,1,0,0,6
Xuhui,28000,3,2,3,0,150,0,attached lane house,residential,0,1,1,0,1,1,0,0,4
Xuhui,28000,2,2,2,0,150,0,public housing,residential,1,1,1,0,0,0,0,0,3
Xuhui,28000,3,2,2,0,150,0,detached lane house,multi-use,1,1,1,1,1,0,1,1,7
Xuhui,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,1,0,1,1,1,0,6
Xuhui,28000,2,2,1,0,120,0,detached lane house,residential,1,0,0,0,0,0,1,0,2
Xuhui,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,28000,3,2,2,0,140,0,detached lane house,residential,0,0,0,0,1,0,0,0,1
Xuhui,28000,2,2,3,0,150,0,detached lane house,residential,1,1,1,1,1,1,1,0,7
Xuhui,28000,2,2,2,0,160,0,attached lane house,residential,1,1,1,0,1,1,0,0,5
Xuhui,28000,2,2,3,0,150,0,detached lane house,multi-use,1,1,0,0,1,1,1,0,5
Xuhui,28000,4,2,3,0,200,0,attached lane house,residential,1,1,1,1,1,0,0,0,5
Xuhui,28500,2,2,1,0,150,0,detached lane house,multi-use,1,1,0,0,1,0,0,0,3
